(3,24) = 4.618201460764960e-07 
(2,25) = 1.848232591626510e-07 
(1,26) = 4.957433010240300e-08 
(0,27) = 1.762851631285880e-08 
(28,0) = 1.455250883085210e-05 
(27,1) = 1.954567744761740e-05 
(26,2) = 4.006484112686280e-05 
(25,3) = 8.794616768067529e-05 
(24,4) = 1.199700681580450e-04 
(23,5) = 1.463136638408890e-04 
(22,6) = 1.779748178058260e-04 
(21,7) = 1.853680243426880e-04 
(20,8) = 1.782951650700970e-04 
(19,9) = 1.573834423061900e-04 
(18,10) = 1.274077020285800e-04 
(17,11) = 9.481457700655940e-05 
(16,12) = 6.512714290821340e-05 
(15,13) = 3.773491479508710e-05 
(14,14) = 2.031514130339250e-05 
(13,15) = 9.537372392184670e-06 
(12,16) = 4.194900760662260e-06 
(11,17) = 1.612966221260440e-06 
(10,18) = 6.506703492534130e-07 
(9,19) = 3.374080035623970e-07 
(8,20) = 2.601707138573020e-07 
(7,21) = 2.574587239798110e-07 
(6,22) = 2.708585008393160e-07 
(5,23) = 2.699223480405830e-07 
(4,24) = 2.656637128658880e-07 
(3,25) = 1.586311979454220e-07 
(2,26) = 5.457972182680850e-08 
(1,27) = 2.100015227049340e-08 
(0,28) = 2.405840174797710e-08 
(29,0) = 1.120153817791350e-05 
(28,1) = 1.310100634311830e-05 
(27,2) = 2.343803176906380e-05 
(26,3) = 5.185478528752940e-05 
(25,4) = 7.415264391526130e-05 
(24,5) = 9.862277742039060e-05 
(23,6) = 1.164329403947380e-04 
(22,7) = 1.182932833074330e-04 
(21,8) = 1.116314101143190e-04 
(20,9) = 9.721482086316131e-05 
(19,10) = 7.798320290895579e-05 
(18,11) = 5.769128406188880e-05 
(17,12) = 3.948355801660460e-05 
(16,13) = 2.283044405927830e-05 
(15,14) = 1.228239274446160e-05 
(14,15) = 6.175933785000160e-06 
(13,16) = 2.915932116897100e-06 
(12,17) = 1.309703633728020e-06 
(11,18) = 5.394804337568150e-07 
(10,19) = 2.607860649209550e-07 
(9,20) = 1.782451529526000e-07 
(8,21) = 1.650786257902440e-07 
(7,22) = 1.704314684533400e-07 
(6,23) = 1.743171268490850e-07 
(5,24) = 1.608148569040530e-07 
(4,25) = 1.075970048450570e-07 
(3,26) = 5.309040611667610e-08 
(2,27) = 2.061155542780580e-08 
(1,28) = 1.492177526650560e-08 
(0,29) = 1.284563333529680e-08 
(30,0) = 7.821879156187800e-06 
(29,1) = 9.036963414757210e-06 
(28,2) = 1.434461795550210e-05 
(27,3) = 3.085191917632440e-05 
(26,4) = 4.515636517413080e-05 
(25,5) = 6.023753320033590e-05 
(24,6) = 7.649282470282590e-05 
(23,7) = 7.609430412447480e-05 
(22,8) = 7.045738505334170e-05 
(21,9) = 6.045578752359540e-05 
(20,10) = 4.797883976488120e-05 
(19,11) = 3.523367033355580e-05 
(18,12) = 2.399760966120050e-05 
(17,13) = 1.383510358388430e-05 
(16,14) = 7.431157902947790e-06 
(15,15) = 3.733583473166540e-06 
(14,16) = 1.884711319421220e-06 
(13,17) = 9.029229463974210e-07 
(12,18) = 4.247435889253030e-07 
(11,19) = 1.990324395438830e-07 
(10,20) = 1.223586338656770e-07 
(9,21) = 1.040336654947540e-07 
(8,22) = 1.041978085168850e-07 
(7,23) = 1.057243180922560e-07 
(6,24) = 1.002077343360530e-07 
(5,25) = 6.990776923924691e-08 
(4,26) = 4.014349182967980e-08 
(3,27) = 1.984442898104070e-08 
(2,28) = 1.075193512854830e-08 
(1,29) = 8.354055340107501e-09 
(0,30) = 6.082761354561670e-09 
(31,0) = 5.198862512260440e-06 
(30,1) = 6.166540753934290e-06 
(29,2) = 9.086024911643600e-06 
(28,3) = 1.862746846495180e-05 
(27,4) = 2.736936980235310e-05 
(26,5) = 3.665615669897230e-05 
(25,6) = 4.595476600636470e-05 
(24,7) = 4.919309490288360e-05 
(23,8) = 4.478769260013040e-05 
(22,9) = 3.785642138410730e-05 
(21,10) = 2.968932522170520e-05 
(20,11) = 2.161355421297170e-05 
(19,12) = 1.463214138022370e-05 
(18,13) = 8.402343744980969e-06 
(17,14) = 4.501884152648690e-06 
(16,15) = 2.258428447790340e-06 
(15,16) = 1.137977924311750e-06 
(14,17) = 5.804445476205800e-07 
(13,18) = 2.873409638831680e-07 
(12,19) = 1.479377128200220e-07 
(11,20) = 8.408706270378130e-08 
(10,21) = 6.501157000709130e-08 
(9,22) = 6.224579579789531e-08 
(8,23) = 6.257356889107060e-08 
(7,24) = 5.952147173018270e-08 
(6,25) = 4.498574928133670e-08 
(5,26) = 2.809343594609510e-08 
(4,27) = 1.550318527859850e-08 
(3,28) = 8.924289206186751e-09 
(2,29) = 5.709828570389230e-09 
(1,30) = 4.162564287443360e-09 
(0,31) = 2.846124196095970e-09 
(32,0) = 3.357868305000240e-06 
(31,1) = 4.123103935680540e-06 
(30,2) = 5.859701542126510e-06 
(29,3) = 1.142746059536500e-05 
(28,4) = 1.662041743391840e-05 
(27,5) = 2.225987604625560e-05 
(26,6) = 2.767643050714070e-05 
(25,7) = 2.917345470536880e-05 
(24,8) = 2.861643217894160e-05 
