2  42  7  6 
2  41  8  7 
2  40  9  8 
2  39  10  9 
2  38  11  10 
2  37  12  11 
2  36  13  12 
2  35  14  13 
2  34  15  14 
2  33  16  15 
2  32  17  16 
2  31  18  17 
2  30  19  18 
2  29  20  19 
2  28  21  20 
2  27  22  21 
2  26  23  22 
2  25  24  23 
1  24  25  23 
1  23  26  22 
1  22  27  21 
1  21  28  20 
1  20  29  19 
1  19  30  18 
1  18  31  17 
1  17  32  16 
1  16  33  15 
1  15  34  14 
1  14  35  13 
1  13  36  12 
1  12  37  11 
1  11  38  10 
1  10  39  9 
1  9  40  8 
1  8  41  7 
1  7  42  6 
1  6  43  5 
1  5  44  4 
1  4  45  3 
1  3  46  2 
1  2  47  1 
2  0  49  1 
1  50  0  2 
1  49  1  1 
2  47  3  1 
2  46  4  2 
2  45  5  3 
2  44  6  4 
2  43  7  5 
2  42  8  6 
2  41  9  7 
2  40  10  8 
2  39  11  9 
2  38  12  10 
2  37  13  11 
2  36  14  12 
2  35  15  13 
2  34  16  14 
2  33  17  15 
2  32  18  16 
2  31  19  17 
2  30  20  18 
2  29  21  19 
2  28  22  20 
2  27  23  21 
2  26  24  22 
1  24  26  22 
1  23  27  21 
1  22  28  20 
1  21  29  19 
1  20  30  18 
1  19  31  17 
1  18  32  16 
1  17  33  15 
1  16  34  14 
1  15  35  13 
1  14  36  12 
1  13  37  11 
1  12  38  10 
1  11  39  9 
1  10  40  8 
1  9  41  7 
1  8  42  6 
1  7  43  5 
1  6  44  4 
1  5  45  3 
1  4  46  2 
1  3  47  1 
2  1  49  1 
2  0  50  2 
1  50  1  2 
1  49  2  1 
2  47  4  1 
2  46  5  2 
2  45  6  3 
2  44  7  4 
2  43  8  5 
2  42  9  6 
2  41  10  7 
2  40  11  8 
2  39  12  9 
2  38  13  10 
2  37  14  11 
2  36  15  12 
2  35  16  13 
2  34  17  14 
2  33  18  15 
2  32  19  16 
2  31  20  17 
2  30  21  18 
2  29  22  19 
2  28  23  20 
2  27  24  21 
1  24  27  21 
1  23  28  20 
1  22  29  19 
1  21  30  18 
1  20  31  17 
1  19  32  16 
1  18  33  15 
1  17  34  14 
1  16  35  13 
1  15  36  12 
1  14  37  11 
1  13  38  10 
1  12  39  9 
1  11  40  8 
1  10  41  7 
1  9  42  6 
1  8  43  5 
1  7  44  4 
1  6  45  3 
1  5  46  2 
1  4  47  1 
2  2  49  1 
2  1  50  2 
2  51  1  1 
2  50  2  2 
2  49  3  3 
2  48  4  4 
2  47  5  5 
2  46  6  6 
2  45  7  7 
2  44  8  8 
2  43  9  9 
2  42  10  10 
2  41  11  11 
2  40  12  12 
2  39  13  13 
