(0,0) = 9.373990148444060e-29 
(1,0) = 2.813945331779040e-27 
(0,1) = 2.810448757287390e-27 
(2,0) = 4.198275206671060e-26 
(1,1) = 8.487296406056700e-26 
(0,2) = 4.187610654471540e-26 
(3,0) = 4.149394607566210e-25 
(2,1) = 1.273693885912820e-24 
(1,2) = 1.273002088628760e-24 
(0,3) = 4.130010181416580e-25 
(4,0) = 1.707222425575370e-24 
(3,1) = 1.261015458299420e-23 
(2,2) = 1.930328978985350e-23 
(1,3) = 1.259669329524880e-23 
(0,4) = 1.692550620012010e-24 
(5,0) = 5.703149120738930e-24 
(4,1) = 5.175320123245850e-23 
(3,2) = 1.921939245554230e-22 
(2,3) = 1.935769451851550e-22 
(1,4) = 5.134480119632960e-23 
(0,5) = 5.657276172306900e-24 
(6,0) = 1.588550774499070e-23 
(5,1) = 1.727624084046450e-22 
(4,2) = 7.865222308545750e-22 
(3,3) = 1.963685174522880e-21 
(2,4) = 7.877164125533660e-22 
(1,5) = 1.716705744642760e-22 
(0,6) = 1.579989877164960e-23 
(7,0) = 3.408492960656050e-23 
(6,1) = 4.815731873440800e-22 
(5,2) = 2.626043839713690e-21 
(4,3) = 8.039841997431550e-21 
(3,4) = 8.109964501208330e-21 
(2,5) = 2.613298769627350e-21 
(1,6) = 4.793848524216460e-22 
(0,7) = 3.393973865704640e-23 
(8,0) = 6.381984529053071e-23 
(7,1) = 1.032395169287590e-21 
(6,2) = 7.297553854159941e-21 
(5,3) = 2.664820406903800e-20 
(4,4) = 3.362989449403450e-20 
(3,5) = 2.670953570975530e-20 
(2,6) = 7.287894986123191e-21 
(1,7) = 1.029360444836720e-21 
(0,8) = 6.362938770100959e-23 
(9,0) = 1.063641420450210e-22 
(8,1) = 1.928841878556200e-21 
(7,2) = 1.557050332309590e-20 
(6,3) = 7.339782719673940e-20 
(5,4) = 1.119623149792660e-19 
(4,5) = 1.122085872005720e-19 
(3,6) = 7.349512100042490e-20 
(2,7) = 1.554123388276920e-20 
(1,8) = 1.923690517505040e-21 
(0,9) = 1.061485787576320e-22 
(10,0) = 1.596988686705510e-22 
(9,1) = 3.209956556628890e-21 
(8,2) = 2.913150213950240e-20 
(7,3) = 1.557852492066080e-19 
(6,4) = 3.079713084070720e-19 
(5,5) = 3.774550348590550e-19 
(4,6) = 3.094301873783450e-19 
(3,7) = 1.554371185593510e-19 
(2,8) = 2.908154728022570e-20 
(1,9) = 3.205396076070950e-21 
(0,10) = 1.595658524431620e-22 
(11,0) = 2.400560075083450e-22 
(10,1) = 4.812604109093900e-21 
(9,2) = 4.849170600518520e-20 
(8,3) = 2.914914278781700e-19 
(7,4) = 6.486558814317320e-19 
(6,5) = 1.043876174532590e-18 
(5,6) = 1.059336727362590e-18 
(4,7) = 6.471795856639350e-19 
(3,8) = 2.908346983431770e-19 
(2,9) = 4.844293959268750e-20 
(1,10) = 4.809093084242280e-21 
(0,11) = 2.400880447078910e-22 
(12,0) = 3.595540332949550e-22 
(11,1) = 7.225625724125760e-21 
(10,2) = 7.256256927165481e-20 
(9,3) = 4.863766284578310e-19 
(8,4) = 1.213900488611220e-18 
(7,5) = 2.185507426440920e-18 
(6,6) = 2.985469997013970e-18 
(5,7) = 2.201202771443050e-18 
(4,8) = 1.210163360154470e-18 
(3,9) = 4.856501554520990e-19 
(2,10) = 7.255823828026730e-20 
(1,11) = 7.227611059833310e-21 
(0,12) = 3.597823067212350e-22 
(13,0) = 4.885989400621790e-22 
(12,1) = 1.081346575697810e-20 
(11,2) = 1.087613764867170e-19 
(10,3) = 7.296804197113820e-19 
(9,4) = 2.030504236020790e-18 
(8,5) = 4.090568699050160e-18 
(7,6) = 6.193419728596670e-18 
(6,7) = 6.299406204527920e-18 
(5,8) = 4.083702756588750e-18 
(4,9) = 2.026426760524190e-18 
(3,10) = 7.296668718898090e-19 
(2,11) = 1.088252254074160e-19 
(1,12) = 1.082153691921240e-20 
(0,13) = 4.890184671477090e-22 
(14,0) = 6.632184597938010e-22 
(13,1) = 1.468768597078640e-20 
(12,2) = 1.626031211176520e-19 
(11,3) = 1.091512384484890e-18 
(10,4) = 3.050953301143420e-18 
(9,5) = 6.835139024894610e-18 
(8,6) = 1.152086726091660e-17 
(7,7) = 1.328261562622340e-17 
(6,8) = 1.156578783807560e-17 
(5,9) = 6.836664928929160e-18 
(4,10) = 3.051591567387190e-18 
(3,11) = 1.092322585764060e-18 
(2,12) = 1.627468845749310e-19 
(1,13) = 1.470131455953220e-20 
(0,14) = 6.638513884064920e-22 
(15,0) = 8.996907366443839e-22 
(14,1) = 1.993274929504990e-20 
(13,2) = 2.207477550864820e-19 
(12,3) = 1.629920017478000e-18 
(11,4) = 4.561649121769880e-18 
(10,5) = 1.023024601183150e-17 
(9,6) = 1.913812808820650e-17 
(8,7) = 2.480067913941850e-17 
(7,8) = 2.482965818020140e-17 
(6,9) = 1.917827303068990e-17 
(5,10) = 1.024343904429440e-17 
(4,11) = 4.566308852760150e-18 
(3,12) = 1.631529397981350e-18 
(2,13) = 2.209660668818850e-19 
(1,14) = 1.995274150393640e-20 
(0,15) = 9.005690150438470e-22 
(16,0) = 1.219971074486640e-21 
(15,1) = 2.703872297231940e-20 
(14,2) = 2.995195765903530e-19 
(13,3) = 2.211552176541200e-18 
(12,4) = 6.806353944262690e-18 
(11,5) = 1.526386155158120e-17 
(10,6) = 2.857702724446680e-17 
(9,7) = 4.123178862636170e-17 
(8,8) = 4.661152754118470e-17 
(7,9) = 4.130181620167820e-17 
(6,10) = 2.863658176458120e-17 
(5,11) = 1.528716484976170e-17 
(4,12) = 6.814011185914620e-18 
(3,13) = 2.213817062895310e-18 
(2,14) = 2.998296570617500e-19 
(1,15) = 2.706651146659370e-20 
(0,16) = 1.221118459763960e-21 
(17,0) = 1.653708233189910e-21 
(16,1) = 3.666532487839490e-20 
(15,2) = 4.063018292134980e-19 
(14,3) = 3.000196353148900e-18 
(13,4) = 9.230219730526611e-18 
(12,5) = 2.274468396563170e-17 
(11,6) = 4.257714303426370e-17 
(10,7) = 6.158571357936910e-17 
(9,8) = 7.771537907557150e-17 
(8,9) = 7.780408838000590e-17 
(7,10) = 6.173318700737780e-17 
(6,11) = 4.266428219355790e-17 
(5,12) = 2.277454935133640e-17 
(4,13) = 9.239803805794680e-18 
(3,14) = 3.003318136294660e-18 
(2,15) = 4.067351151240180e-19 
(1,16) = 3.670231390499240e-20 
(0,17) = 1.655105879288020e-21 
(18,0) = 2.241052227017570e-21 
(17,1) = 4.970179389258680e-20 
(16,2) = 5.510108389328460e-19 
(15,3) = 4.070122070177020e-18 
(14,4) = 1.251970164997440e-17 
(13,5) = 3.081833111549110e-17 
(12,6) = 6.334880773380560e-17 
(11,7) = 9.170012635382779e-17 
(10,8) = 1.162993795787050e-16 
(9,9) = 1.302199198057350e-16 
(8,10) = 1.166112719465720e-16 
(7,11) = 9.194936442802879e-17 
(6,12) = 6.344566613761830e-17 
(5,13) = 3.084938258692590e-17 
(4,14) = 1.253232766955700e-17 
(3,15) = 4.074540034796550e-18 
(2,16) = 5.516020231898890e-19 
(1,17) = 4.974814136108460e-20 
(0,18) = 2.242590315800670e-21 
(19,0) = 3.036557921371610e-21 
(18,1) = 6.735076134956790e-20 
(17,2) = 7.469805750233330e-19 
(16,3) = 5.520774399029630e-18 
(15,4) = 1.698727690493370e-17 
(14,5) = 4.179164586210130e-17 
(13,6) = 8.572266774617690e-17 
(12,7) = 1.361798744154860e-16 
(11,8) = 1.732080431588200e-16 
(10,9) = 1.956414887072830e-16 
(9,10) = 1.961349251768770e-16 
(8,11) = 1.739067596032820e-16 
(7,12) = 1.364404013277060e-16 
(6,13) = 8.579708728913790e-17 
(5,14) = 4.182975808971060e-17 
(4,15) = 1.700555213883690e-17 
(3,16) = 5.527015000705470e-18 
(2,17) = 7.477455488619970e-19 
(1,18) = 6.740372916898230e-20 
(0,19) = 3.037977288546910e-21 
(20,0) = 4.114582196022970e-21 
(19,1) = 9.124537442943950e-20 
(18,2) = 1.012214785489170e-18 
(17,3) = 7.485421345478420e-18 
(16,4) = 2.304896764495800e-17 
(15,5) = 5.672145556960710e-17 
(14,6) = 1.162061822181390e-16 
(13,7) = 1.838223851833760e-16 
(12,8) = 2.565842311495230e-16 
(11,9) = 2.920167967933480e-16 
(10,10) = 2.968475487956780e-16 
(9,11) = 2.939667969425590e-16 
(8,12) = 2.573413742855510e-16 
(7,13) = 1.839129463302780e-16 
(6,14) = 1.162880450032630e-16 
(5,15) = 5.677935420154290e-17 
(4,16) = 2.307613781089820e-17 
(3,17) = 7.493810049177500e-18 
(2,18) = 1.013122319106640e-18 
(1,19) = 9.129740602298600e-20 
(0,20) = 4.115410098356370e-21 
(21,0) = 5.576709163905050e-21 
(20,1) = 1.236114008268240e-19 
(19,2) = 1.371147840662570e-18 
(18,3) = 1.014361646510880e-17 
(17,4) = 3.125952818217810e-17 
(16,5) = 7.700186164482650e-17 
(15,6) = 1.578003534849090e-16 
(14,7) = 2.490640374947810e-16 
(13,8) = 3.447866640951390e-16 
(12,9) = 4.318644898502850e-16 
(11,10) = 4.457435166379650e-16 
(10,11) = 4.508296065141850e-16 
(9,12) = 4.345451713341160e-16 
(8,13) = 3.447802239167380e-16 
(7,14) = 2.491460658076960e-16 
(6,15) = 1.579400133467990e-16 
(5,16) = 7.709589915175220e-17 
(4,17) = 3.129779028091240e-17 
(3,18) = 1.015395216684060e-17 
(2,19) = 1.372088180159390e-18 
(1,20) = 1.236480520846900e-19 
(0,21) = 5.576193514732960e-21 
(22,0) = 7.561929221578480e-21 
(21,1) = 1.674902426847980e-19 
(20,2) = 1.857081115398490e-18 
(19,3) = 1.373894309311040e-17 
(18,4) = 4.236410660511040e-17 
(17,5) = 1.044786554249740e-16 
(16,6) = 2.144005827678540e-16 
(15,7) = 3.385164892053110e-16 
(14,8) = 4.668886778651350e-16 
(13,9) = 5.784092674639630e-16 
(12,10) = 6.580429167111350e-16 
(11,11) = 6.873781480951510e-16 
(10,12) = 6.662031356600680e-16 
(9,13) = 5.792419305575710e-16 
(8,14) = 4.667775565523300e-16 
(7,15) = 3.387200331956060e-16 
(6,16) = 2.146695817136480e-16 
(5,17) = 1.046195718149470e-16 
(4,18) = 4.241310504184550e-17 
