2  13  28  7 
2  12  29  8 
2  11  30  9 
2  10  31  10 
1  32  10  11 
1  31  11  10 
1  30  12  9 
1  29  13  8 
1  28  14  7 
1  27  15  6 
1  26  16  5 
1  25  17  4 
2  17  25  4 
2  16  26  5 
2  15  27  6 
2  14  28  7 
2  13  29  8 
2  12  30  9 
2  11  31  10 
2  10  32  11 
1  33  10  12 
1  32  11  11 
1  31  12  10 
1  30  13  9 
1  29  14  8 
1  28  15  7 
1  27  16  6 
1  26  17  5 
1  25  18  4 
2  18  25  3 
2  17  26  4 
2  16  27  5 
2  15  28  6 
2  14  29  7 
2  13  30  8 
2  12  31  9 
2  11  32  10 
2  10  33  11 
1  34  10  12 
1  33  11  11 
1  32  12  10 
1  31  13  9 
1  30  14  8 
1  29  15  7 
1  28  16  6 
1  27  17  5 
1  26  18  4 
1  25  19  3 
2  19  25  3 
2  18  26  4 
2  17  27  5 
2  16  28  6 
2  15  29  7 
2  14  30  8 
2  13  31  9 
2  12  32  10 
2  11  33  11 
2  10  34  12 
1  35  10  13 
1  34  11  12 
1  33  12  11 
1  32  13  10 
1  31  14  9 
1  30  15  8 
1  29  16  7 
1  28  17  6 
1  27  18  5 
1  26  19  4 
1  25  20  3 
2  20  25  2 
2  19  26  3 
2  18  27  4 
2  17  28  5 
2  16  29  6 
2  15  30  7 
2  14  31  8 
2  13  32  9 
2  12  33  10 
2  11  34  11 
2  10  35  12 
1  36  10  13 
1  35  11  12 
1  34  12  11 
1  33  13  10 
1  32  14  9 
1  31  15  8 
1  30  16  7 
1  29  17  6 
1  28  18  5 
1  27  19  4 
1  26  20  3 
1  25  21  2 
2  21  25  2 
2  20  26  3 
2  19  27  4 
2  18  28  5 
2  17  29  6 
2  16  30  7 
2  15  31  8 
2  14  32  9 
2  13  33  10 
2  12  34  11 
2  11  35  12 
2  10  36  13 
1  37  10  14 
1  36  11  13 
1  35  12  12 
1  34  13  11 
1  33  14  10 
1  32  15  9 
1  31  16  8 
1  30  17  7 
1  29  18  6 
1  28  19  5 
1  27  20  4 
1  26  21  3 
1  25  22  2 
2  22  25  1 
2  21  26  2 
2  20  27  3 
2  19  28  4 
2  18  29  5 
2  17  30  6 
2  16  31  7 
2  15  32  8 
2  14  33  9 
2  13  34  10 
2  12  35  11 
2  11  36  12 
2  10  37  13 
1  38  10  14 
1  37  11  13 
1  36  12  12 
1  35  13  11 
1  34  14  10 
1  33  15  9 
1  32  16  8 
1  31  17  7 
1  30  18  6 
1  29  19  5 
1  28  20  4 
1  27  21  3 
1  26  22  2 
1  25  23  1 
2  23  25  1 
2  22  26  2 
2  21  27  3 
2  20  28  4 
2  19  29  5 
2  18  30  6 
2  17  31  7 
2  16  32  8 
2  15  33  9 
2  14  34  10 
2  13  35  11 
2  12  36  12 
2  11  37  13 
2  10  38  14 
1  49  25  12 
2  25  49  12 
1  50  25  13 
1  49  26  12 
2  26  49  11 
2  25  50  12 
1  51  25  13 
1  50  26  12 
1  49  27  11 
2  27  49  11 
2  26  50  12 
2  25  51  13 
1  52  25  14 
1  51  26  13 
1  50  27  12 
1  49  28  11 
2  28  49  10 
2  27  50  11 
2  26  51  12 
2  25  52  13 
1  53  25  14 
1  52  26  13 
1  51  27  12 
1  50  28  11 
1  49  29  10 
2  29  49  10 
2  28  50  11 
2  27  51  12 
2  26  52  13 
2  25  53  14 
1  54  25  15 
1  53  26  14 
1  52  27  13 
1  51  28  12 
1  50  29  11 
1  49  30  10 
2  30  49  9 
2  29  50  10 
2  28  51  11 
2  27  52  12 
2  26  53  13 
2  25  54  14 
1  55  25  15 
1  54  26  14 
1  53  27  13 
1  52  28  12 
1  51  29  11 
1  50  30  10 
1  49  31  9 
2  31  49  9 
2  30  50  10 
2  29  51  11 
2  28  52  12 
2  27  53  13 
2  26  54  14 
2  25  55  15 
1  56  25  16 
1  55  26  15 
1  54  27  14 
1  53  28  13 
1  52  29  12 
1  51  30  11 
1  50  31  10 
1  49  32  9 
2  32  49  8 
2  31  50  9 
2  30  51  10 
2  29  52  11 
2  28  53  12 
2  27  54  13 
2  26  55  14 
2  25  56  15 
1  57  25  16 
1  56  26  15 
1  55  27  14 
1  54  28  13 
1  53  29  12 
1  52  30  11 
1  51  31  10 
1  50  32  9 
1  49  33  8 
2  33  49  8 
2  32  50  9 
2  31  51  10 
2  30  52  11 
2  29  53  12 
2  28  54  13 
2  27  55  14 
2  26  56  15 
2  25  57  16 
1  58  25  17 
1  57  26  16 
1  56  27  15 
1  55  28  14 
1  54  29  13 
1  53  30  12 
1  52  31  11 
1  51  32  10 
1  50  33  9 
1  49  34  8 
2  34  49  7 
2  33  50  8 
2  32  51  9 
2  31  52  10 
2  30  53  11 
2  29  54  12 
2  28  55  13 
2  27  56  14 
2  26  57  15 
2  25  58  16 
1  59  25  17 
1  58  26  16 
1  57  27  15 
1  56  28  14 
1  55  29  13 
1  54  30  12 
1  53  31  11 
1  52  32  10 
1  51  33  9 
1  50  34  8 
1  49  35  7 
2  35  49  7 
2  34  50  8 
2  33  51  9 
2  32  52  10 
2  31  53  11 
2  30  54  12 
2  29  55  13 
2  28  56  14 
2  27  57  15 
2  26  58  16 
2  25  59  17 
1  60  25  18 
1  59  26  17 
1  58  27  16 
1  57  28  15 
1  56  29  14 
1  55  30  13 
1  54  31  12 
1  53  32  11 
1  52  33  10 
1  51  34  9 
1  50  35  8 
1  49  36  7 
2  36  49  6 
2  35  50  7 
2  34  51  8 
2  33  52  9 
2  32  53  10 
2  31  54  11 
2  30  55  12 
2  29  56  13 
2  28  57  14 
2  27  58  15 
2  26  59  16 
2  25  60  17 
1  61  25  18 
1  60  26  17 
1  59  27  16 
1  58  28  15 
1  57  29  14 
1  56  30  13 
1  55  31  12 
1  54  32  11 
1  53  33  10 
1  52  34  9 
1  51  35  8 
1  50  36  7 
1  49  37  6 
2  37  49  6 
2  36  50  7 
2  35  51  8 
2  34  52  9 
2  33  53  10 
2  32  54  11 
2  31  55  12 
2  30  56  13 
2  29  57  14 
2  28  58  15 
2  27  59  16 
2  26  60  17 
2  25  61  18 
1  62  25  19 
1  61  26  18 
1  60  27  17 
1  59  28  16 
1  58  29  15 
1  57  30  14 
1  56  31  13 
1  55  32  12 
1  54  33  11 
1  53  34  10 
1  52  35  9 
1  51  36  8 
1  50  37  7 
1  49  38  6 
2  38  49  5 
