1  9  30  9 
1  8  31  8 
1  7  32  7 
1  6  33  6 
1  5  34  5 
1  4  35  4 
1  3  36  3 
1  2  37  2 
1  1  38  1 
2  39  1  1 
2  38  2  2 
2  37  3  3 
2  36  4  4 
2  35  5  5 
2  34  6  6 
2  33  7  7 
2  32  8  8 
2  31  9  9 
2  30  10  10 
2  29  11  11 
2  28  12  12 
2  27  13  13 
2  26  14  14 
2  25  15  15 
1  15  25  15 
1  14  26  14 
1  13  27  13 
1  12  28  12 
1  11  29  11 
1  10  30  10 
1  9  31  9 
1  8  32  8 
1  7  33  7 
1  6  34  6 
1  5  35  5 
1  4  36  4 
1  3  37  3 
1  2  38  2 
1  1  39  1 
2  40  1  1 
2  39  2  2 
2  38  3  3 
2  37  4  4 
2  36  5  5 
2  35  6  6 
2  34  7  7 
2  33  8  8 
2  32  9  9 
2  31  10  10 
2  30  11  11 
2  29  12  12 
2  28  13  13 
2  27  14  14 
2  26  15  15 
1  15  26  15 
1  14  27  14 
1  13  28  13 
1  12  29  12 
1  11  30  11 
1  10  31  10 
1  9  32  9 
1  8  33  8 
1  7  34  7 
1  6  35  6 
1  5  36  5 
1  4  37  4 
1  3  38  3 
1  2  39  2 
1  1  40  1 
2  41  1  1 
2  40  2  2 
2  39  3  3 
2  38  4  4 
2  37  5  5 
2  36  6  6 
2  35  7  7 
2  34  8  8 
2  33  9  9 
2  32  10  10 
2  31  11  11 
2  30  12  12 
2  29  13  13 
2  28  14  14 
2  27  15  15 
1  15  27  15 
1  14  28  14 
1  13  29  13 
1  12  30  12 
1  11  31  11 
1  10  32  10 
1  9  33  9 
1  8  34  8 
1  7  35  7 
1  6  36  6 
1  5  37  5 
1  4  38  4 
1  3  39  3 
1  2  40  2 
1  1  41  1 
2  42  1  1 
2  41  2  2 
2  40  3  3 
2  39  4  4 
2  38  5  5 
2  37  6  6 
2  36  7  7 
2  35  8  8 
2  34  9  9 
2  33  10  10 
2  32  11  11 
2  31  12  12 
2  30  13  13 
2  29  14  14 
2  28  15  15 
1  15  28  15 
1  14  29  14 
1  13  30  13 
1  12  31  12 
1  11  32  11 
1  10  33  10 
1  9  34  9 
1  8  35  8 
1  7  36  7 
1  6  37  6 
1  5  38  5 
1  4  39  4 
1  3  40  3 
1  2  41  2 
1  1  42  1 
2  43  1  1 
2  42  2  2 
2  41  3  3 
2  40  4  4 
2  39  5  5 
2  38  6  6 
2  37  7  7 
2  36  8  8 
2  35  9  9 
2  34  10  10 
2  33  11  11 
2  32  12  12 
2  31  13  13 
2  30  14  14 
2  29  15  15 
1  15  29  15 
1  14  30  14 
1  13  31  13 
1  12  32  12 
1  11  33  11 
1  10  34  10 
1  9  35  9 
1  8  36  8 
1  7  37  7 
1  6  38  6 
1  5  39  5 
1  4  40  4 
1  3  41  3 
1  2  42  2 
1  1  43  1 
2  44  1  1 
2  43  2  2 
2  42  3  3 
2  41  4  4 
2  40  5  5 
2  39  6  6 
2  38  7  7 
2  37  8  8 
2  36  9  9 
2  35  10  10 
2  34  11  11 
2  33  12  12 
2  32  13  13 
2  31  14  14 
2  30  15  15 
1  15  30  15 
1  14  31  14 
1  13  32  13 
1  12  33  12 
1  11  34  11 
1  10  35  10 
1  9  36  9 
1  8  37  8 
1  7  38  7 
1  6  39  6 
1  5  40  5 
1  4  41  4 
1  3  42  3 
1  2  43  2 
1  1  44  1 
1  46  0  1 
2  44  2  1 
2  43  3  2 
2  42  4  3 
2  41  5  4 
2  40  6  5 
2  39  7  6 
2  38  8  7 
2  37  9  8 
2  36  10  9 
2  35  11  10 
2  34  12  11 
2  33  13  12 
2  32  14  13 
2  31  15  14 
1  15  31  14 
1  14  32  13 
1  13  33  12 
1  12  34  11 
1  11  35  10 
1  10  36  9 
1  9  37  8 
1  8  38  7 
1  7  39  6 
1  6  40  5 
1  5  41  4 
1  4  42  3 
1  3  43  2 
1  2  44  1 
2  0  46  1 
1  47  0  2 
1  46  1  1 
2  44  3  1 
2  43  4  2 
2  42  5  3 
2  41  6  4 
2  40  7  5 
2  39  8  6 
2  38  9  7 
2  37  10  8 
2  36  11  9 
2  35  12  10 
2  34  13  11 
2  33  14  12 
2  32  15  13 
2  31  16  14 
1  16  31  14 
1  15  32  13 
1  14  33  12 
1  13  34  11 
1  12  35  10 
1  11  36  9 
1  10  37  8 
1  9  38  7 
1  8  39  6 
1  7  40  5 
1  6  41  4 
1  5  42  3 
1  4  43  2 
1  3  44  1 
2  1  46  1 
2  0  47  2 
1  48  0  3 
1  47  1  2 
1  46  2  1 
2  44  4  1 
2  43  5  2 
2  42  6  3 
2  41  7  4 
2  40  8  5 
2  39  9  6 
2  38  10  7 
2  37  11  8 
2  36  12  9 
2  35  13  10 
2  34  14  11 
2  33  15  12 
2  32  16  13 
2  31  17  14 
1  17  31  14 
1  16  32  13 
1  15  33  12 
1  14  34  11 
1  13  35  10 
1  12  36  9 
1  11  37  8 
1  10  38  7 
1  9  39  6 
1  8  40  5 
1  7  41  4 
1  6  42  3 
1  5  43  2 
1  4  44  1 
2  2  46  1 
2  1  47  2 
2  0  48  3 
1  49  0  4 
1  48  1  3 
1  47  2  2 
1  46  3  1 
2  44  5  1 
2  43  6  2 
2  42  7  3 
2  41  8  4 
2  40  9  5 
2  39  10  6 
2  38  11  7 
2  37  12  8 
2  36  13  9 
2  35  14  10 
2  34  15  11 
2  33  16  12 
2  32  17  13 
2  31  18  14 
1  18  31  14 
1  17  32  13 
1  16  33  12 
