1  28  2  13 
1  27  3  12 
1  26  4  11 
1  25  5  10 
1  24  6  9 
1  23  7  8 
1  22  8  7 
1  21  9  6 
1  20  10  5 
1  19  11  4 
1  18  12  3 
1  17  13  2 
1  16  14  1 
2  14  16  1 
2  13  17  2 
2  12  18  3 
2  11  19  4 
2  10  20  5 
2  9  21  6 
2  8  22  7 
2  7  23  8 
2  6  24  9 
2  5  25  10 
2  4  26  11 
2  3  27  12 
2  2  28  13 
2  1  29  14 
2  0  30  15 
1  31  0  16 
1  30  1  15 
1  29  2  14 
1  28  3  13 
1  27  4  12 
1  26  5  11 
1  25  6  10 
1  24  7  9 
1  23  8  8 
1  22  9  7 
1  21  10  6 
1  20  11  5 
1  19  12  4 
1  18  13  3 
1  17  14  2 
2  14  17  1 
2  13  18  2 
2  12  19  3 
2  11  20  4 
2  10  21  5 
2  9  22  6 
2  8  23  7 
2  7  24  8 
2  6  25  9 
2  5  26  10 
2  4  27  11 
2  3  28  12 
2  2  29  13 
2  1  30  14 
2  0  31  15 
1  32  0  16 
1  31  1  15 
1  30  2  14 
1  29  3  13 
1  28  4  12 
1  27  5  11 
1  26  6  10 
1  25  7  9 
1  24  8  8 
1  23  9  7 
1  22  10  6 
1  21  11  5 
1  20  12  4 
1  19  13  3 
1  18  14  2 
1  17  15  1 
2  15  17  1 
2  14  18  2 
2  13  19  3 
2  12  20  4 
2  11  21  5 
2  10  22  6 
2  9  23  7 
2  8  24  8 
2  7  25  9 
2  6  26  10 
2  5  27  11 
2  4  28  12 
2  3  29  13 
2  2  30  14 
2  1  31  15 
2  0  32  16 
1  33  0  17 
1  32  1  16 
1  31  2  15 
1  30  3  14 
1  29  4  13 
1  28  5  12 
1  27  6  11 
1  26  7  10 
1  25  8  9 
1  24  9  8 
1  23  10  7 
1  22  11  6 
1  21  12  5 
1  20  13  4 
1  19  14  3 
1  18  15  2 
2  15  18  1 
2  14  19  2 
2  13  20  3 
2  12  21  4 
2  11  22  5 
2  10  23  6 
2  9  24  7 
2  8  25  8 
2  7  26  9 
2  6  27  10 
2  5  28  11 
2  4  29  12 
2  3  30  13 
2  2  31  14 
2  1  32  15 
2  0  33  16 
1  34  0  17 
1  33  1  16 
1  32  2  15 
1  31  3  14 
1  30  4  13 
1  29  5  12 
1  28  6  11 
1  27  7  10 
1  26  8  9 
1  25  9  8 
1  24  10  7 
1  23  11  6 
1  22  12  5 
1  21  13  4 
1  20  14  3 
1  19  15  2 
1  18  16  1 
2  16  18  1 
2  15  19  2 
2  14  20  3 
2  13  21  4 
2  12  22  5 
2  11  23  6 
2  10  24  7 
2  9  25  8 
2  8  26  9 
2  7  27  10 
2  6  28  11 
2  5  29  12 
2  4  30  13 
2  3  31  14 
2  2  32  15 
2  1  33  16 
2  0  34  17 
1  35  0  18 
1  34  1  17 
1  33  2  16 
1  32  3  15 
1  31  4  14 
1  30  5  13 
1  29  6  12 
1  28  7  11 
1  27  8  10 
1  26  9  9 
1  25  10  8 
1  24  11  7 
1  23  12  6 
1  22  13  5 
1  21  14  4 
1  20  15  3 
1  19  16  2 
2  16  19  1 
2  15  20  2 
2  14  21  3 
2  13  22  4 
2  12  23  5 
2  11  24  6 
2  10  25  7 
2  9  26  8 
2  8  27  9 
2  7  28  10 
2  6  29  11 
2  5  30  12 
2  4  31  13 
2  3  32  14 
2  2  33  15 
2  1  34  16 
2  0  35  17 
1  36  0  18 
1  35  1  17 
1  34  2  16 
1  33  3  15 
1  32  4  14 
1  31  5  13 
1  30  6  12 
1  29  7  11 
1  28  8  10 
1  27  9  9 
1  26  10  8 
1  25  11  7 
1  24  12  6 
1  23  13  5 
1  22  14  4 
1  21  15  3 
1  20  16  2 
1  19  17  1 
2  17  19  1 
2  16  20  2 
2  15  21  3 
2  14  22  4 
2  13  23  5 
2  12  24  6 
2  11  25  7 
2  10  26  8 
2  9  27  9 
2  8  28  10 
2  7  29  11 
2  6  30  12 
2  5  31  13 
2  4  32  14 
2  3  33  15 
2  2  34  16 
2  1  35  17 
2  0  36  18 
1  37  0  19 
1  36  1  18 
1  35  2  17 
1  34  3  16 
1  33  4  15 
1  32  5  14 
1  31  6  13 
1  30  7  12 
1  29  8  11 
1  28  9  10 
1  27  10  9 
1  26  11  8 
1  25  12  7 
1  24  13  6 
1  23  14  5 
1  22  15  4 
1  21  16  3 
1  20  17  2 
2  17  20  1 
2  16  21  2 
2  15  22  3 
2  14  23  4 
2  13  24  5 
2  12  25  6 
2  11  26  7 
2  10  27  8 
2  9  28  9 
2  8  29  10 
2  7  30  11 
2  6  31  12 
2  5  32  13 
2  4  33  14 
2  3  34  15 
2  2  35  16 
2  1  36  17 
2  0  37  18 
1  38  0  19 
1  37  1  18 
1  36  2  17 
1  35  3  16 
1  34  4  15 
1  33  5  14 
1  32  6  13 
1  31  7  12 
1  30  8  11 
1  29  9  10 
1  28  10  9 
1  27  11  8 
1  26  12  7 
1  25  13  6 
1  24  14  5 
1  23  15  4 
1  22  16  3 
1  21  17  2 
1  20  18  1 
2  18  20  1 
2  17  21  2 
2  16  22  3 
2  15  23  4 
2  14  24  5 
2  13  25  6 
2  12  26  7 
2  11  27  8 
2  10  28  9 
2  9  29  10 
2  8  30  11 
2  7  31  12 
2  6  32  13 
2  5  33  14 
2  4  34  15 
2  3  35  16 
2  2  36  17 
2  1  37  18 
2  0  38  19 
1  39  0  20 
1  38  1  19 
1  37  2  18 
1  36  3  17 
1  35  4  16 
1  34  5  15 
1  33  6  14 
1  32  7  13 
1  31  8  12 
1  30  9  11 
1  29  10  10 
1  28  11  9 
1  27  12  8 
1  26  13  7 
1  25  14  6 
1  24  15  5 
1  23  16  4 
1  22  17  3 
1  21  18  2 
2  18  21  1 
2  17  22  2 
2  16  23  3 
2  15  24  4 
2  14  25  5 
2  13  26  6 
2  12  27  7 
2  11  28  8 
2  10  29  9 
2  9  30  10 
2  8  31  11 
2  7  32  12 
2  6  33  13 
2  5  34  14 
2  4  35  15 
2  3  36  16 
2  2  37  17 
2  1  38  18 
2  0  39  19 
1  40  0  20 
1  39  1  19 
1  38  2  18 
1  37  3  17 
1  36  4  16 
1  35  5  15 
1  34  6  14 
1  33  7  13 
1  32  8  12 
1  31  9  11 
1  30  10  10 
1  29  11  9 
1  28  12  8 
1  27  13  7 
1  26  14  6 
1  25  15  5 
1  24  16  4 
1  23  17  3 
1  22  18  2 
1  21  19  1 
2  19  21  1 
2  18  22  2 
2  17  23  3 
2  16  24  4 
2  15  25  5 
2  14  26  6 
2  13  27  7 
2  12  28  8 
2  11  29  9 
2  10  30  10 
2  9  31  11 
2  8  32  12 
2  7  33  13 
2  6  34  14 
2  5  35  15 
2  4  36  16 
2  3  37  17 
2  2  38  18 
2  1  39  19 
2  0  40  20 
1  41  0  21 
1  40  1  20 
1  39  2  19 
1  38  3  18 
1  37  4  17 
1  36  5  16 
1  35  6  15 
1  34  7  14 
1  33  8  13 
1  32  9  12 
1  31  10  11 
1  30  11  10 
1  29  12  9 
1  28  13  8 
1  27  14  7 
1  26  15  6 
1  25  16  5 
1  24  17  4 
1  23  18  3 
1  22  19  2 
2  19  22  1 
2  18  23  2 
2  17  24  3 
2  16  25  4 
2  15  26  5 
2  14  27  6 
2  13  28  7 
2  12  29  8 
2  11  30  9 
2  10  31  10 
2  9  32  11 
2  8  33  12 
2  7  34  13 
2  6  35  14 
2  5  36  15 
2  4  37  16 
2  3  38  17 
2  2  39  18 
2  1  40  19 
2  0  41  20 
1  42  0  21 
1  41  1  20 
1  40  2  19 
1  39  3  18 
1  38  4  17 
1  37  5  16 
1  36  6  15 
1  35  7  14 
1  34  8  13 
1  33  9  12 
1  32  10  11 
1  31  11  10 
1  30  12  9 
1  29  13  8 
1  28  14  7 
1  27  15  6 
1  26  16  5 
1  25  17  4 
1  24  18  3 
1  23  19  2 
1  22  20  1 
2  20  22  1 
2  19  23  2 
2  18  24  3 
2  17  25  4 
2  16  26  5 
2  15  27  6 
2  14  28  7 
2  13  29  8 
2  12  30  9 
2  11  31  10 
2  10  32  11 
2  9  33  12 
2  8  34  13 
2  7  35  14 
2  6  36  15 
2  5  37  16 
2  4  38  17 
2  3  39  18 
2  2  40  19 
2  1  41  20 
2  0  42  21 
1  43  0  22 
1  42  1  21 
1  41  2  20 
1  40  3  19 
1  39  4  18 
1  38  5  17 
1  37  6  16 
1  36  7  15 
1  35  8  14 
1  34  9  13 
1  33  10  12 
1  32  11  11 
1  31  12  10 
1  30  13  9 
1  29  14  8 
1  28  15  7 
1  27  16  6 
1  26  17  5 
1  25  18  4 
1  24  19  3 
1  23  20  2 
2  20  23  1 
2  19  24  2 
2  18  25  3 
2  17  26  4 
2  16  27  5 
2  15  28  6 
2  14  29  7 
2  13  30  8 
2  12  31  9 
2  11  32  10 
2  10  33  11 
2  9  34  12 
2  8  35  13 
2  7  36  14 
2  6  37  15 
2  5  38  16 
2  4  39  17 
2  3  40  18 
2  2  41  19 
2  1  42  20 
2  0  43  21 
1  44  0  22 
1  43  1  21 
1  42  2  20 
1  41  3  19 
1  40  4  18 
1  39  5  17 
1  38  6  16 
1  37  7  15 
1  36  8  14 
1  35  9  13 
1  34  10  12 
1  33  11  11 
1  32  12  10 
1  31  13  9 
1  30  14  8 
1  29  15  7 
1  28  16  6 
1  27  17  5 
1  26  18  4 
1  25  19  3 
1  24  20  2 
1  23  21  1 
2  21  23  1 
2  20  24  2 
2  19  25  3 
2  18  26  4 
2  17  27  5 
2  16  28  6 
2  15  29  7 
2  14  30  8 
2  13  31  9 
2  12  32  10 
2  11  33  11 
2  10  34  12 
2  9  35  13 
2  8  36  14 
2  7  37  15 
2  6  38  16 
2  5  39  17 
2  4  40  18 
2  3  41  19 
2  2  42  20 
2  1  43  21 
2  0  44  22 
1  45  0  23 
1  44  1  22 
1  43  2  21 
1  42  3  20 
1  41  4  19 
1  40  5  18 
1  39  6  17 
1  38  7  16 
1  37  8  15 
1  36  9  14 
1  35  10  13 
1  34  11  12 
1  33  12  11 
1  32  13  10 
1  31  14  9 
1  30  15  8 
1  29  16  7 
1  28  17  6 
1  27  18  5 
1  26  19  4 
1  25  20  3 
1  24  21  2 
2  21  24  1 
2  20  25  2 
2  19  26  3 
2  18  27  4 
2  17  28  5 
2  16  29  6 
2  15  30  7 
2  14  31  8 
2  13  32  9 
2  12  33  10 
2  11  34  11 
2  10  35  12 
2  9  36  13 
2  8  37  14 
2  7  38  15 
2  6  39  16 
2  5  40  17 
2  4  41  18 
2  3  42  19 
2  2  43  20 
2  1  44  21 
2  0  45  22 
1  46  0  23 
1  45  1  22 
1  44  2  21 
1  43  3  20 
1  42  4  19 
1  41  5  18 
1  40  6  17 
1  39  7  16 
1  38  8  15 
1  37  9  14 
1  36  10  13 
1  35  11  12 
1  34  12  11 
1  33  13  10 
1  32  14  9 
1  31  15  8 
1  30  16  7 
1  29  17  6 
1  28  18  5 
1  27  19  4 
1  26  20  3 
1  25  21  2 
1  24  22  1 
2  22  24  1 
2  21  25  2 
2  20  26  3 
2  19  27  4 
2  18  28  5 
2  17  29  6 
2  16  30  7 
2  15  31  8 
2  14  32  9 
2  13  33  10 
2  12  34  11 
2  11  35  12 
2  10  36  13 
2  9  37  14 
2  8  38  15 
2  7  39  16 
2  6  40  17 
2  5  41  18 
2  4  42  19 
2  3  43  20 
2  2  44  21 
2  1  45  22 
2  0  46  23 
1  47  0  24 
1  46  1  23 
1  45  2  22 
1  44  3  21 
1  43  4  20 
1  42  5  19 
1  41  6  18 
1  40  7  17 
1  39  8  16 
1  38  9  15 
1  37  10  14 
1  36  11  13 
1  35  12  12 
1  34  13  11 
1  33  14  10 
1  32  15  9 
1  31  16  8 
1  30  17  7 
1  29  18  6 
1  28  19  5 
1  27  20  4 
1  26  21  3 
1  25  22  2 
2  22  25  1 
2  21  26  2 
2  20  27  3 
2  19  28  4 
2  18  29  5 
2  17  30  6 
2  16  31  7 
2  15  32  8 
2  14  33  9 
2  13  34  10 
2  12  35  11 
2  11  36  12 
2  10  37  13 
2  9  38  14 
2  8  39  15 
2  7  40  16 
2  6  41  17 
2  5  42  18 
2  4  43  19 
2  3  44  20 
2  2  45  21 
2  1  46  22 
2  0  47  23 
1  48  0  24 
1  47  1  23 
1  46  2  22 
1  45  3  21 
1  44  4  20 
1  43  5  19 
1  42  6  18 
1  41  7  17 
1  40  8  16 
1  39  9  15 
1  38  10  14 
1  37  11  13 
1  36  12  12 
1  35  13  11 
1  34  14  10 
1  33  15  9 
1  32  16  8 
1  31  17  7 
1  30  18  6 
1  29  19  5 
1  28  20  4 
1  27  21  3 
1  26  22  2 
1  25  23  1 
2  23  25  1 
2  22  26  2 
2  21  27  3 
2  20  28  4 
2  19  29  5 
2  18  30  6 
2  17  31  7 
2  16  32  8 
2  15  33  9 
2  14  34  10 
2  13  35  11 
2  12  36  12 
2  11  37  13 
2  10  38  14 
2  9  39  15 
2  8  40  16 
2  7  41  17 
2  6  42  18 
2  5  43  19 
2  4  44  20 
2  3  45  21 
2  2  46  22 
2  1  47  23 
2  0  48  24 
1  49  0  25 
1  48  1  24 
1  47  2  23 
1  46  3  22 
1  45  4  21 
1  44  5  20 
1  43  6  19 
1  42  7  18 
1  41  8  17 
1  40  9  16 
1  39  10  15 
1  38  11  14 
1  37  12  13 
1  36  13  12 
1  35  14  11 
1  34  15  10 
1  33  16  9 
1  32  17  8 
1  31  18  7 
1  30  19  6 
1  29  20  5 
1  28  21  4 
1  27  22  3 
1  26  23  2 
2  23  26  1 
2  22  27  2 
2  21  28  3 
2  20  29  4 
2  19  30  5 
2  18  31  6 
2  17  32  7 
2  16  33  8 
2  15  34  9 
2  14  35  10 
2  13  36  11 
2  12  37  12 
2  11  38  13 
2  10  39  14 
2  9  40  15 
2  8  41  16 
2  7  42  17 
2  6  43  18 
2  5  44  19 
2  4  45  20 
2  3  46  21 
2  2  47  22 
2  1  48  23 
2  0  49  24 
1  50  0  25 
1  49  1  24 
1  48  2  23 
1  47  3  22 
1  46  4  21 
1  45  5  20 
1  44  6  19 
1  43  7  18 
1  42  8  17 
1  41  9  16 
1  40  10  15 
1  39  11  14 
1  38  12  13 
1  37  13  12 
1  36  14  11 
1  35  15  10 
1  34  16  9 
1  33  17  8 
1  32  18  7 
1  31  19  6 
1  30  20  5 
1  29  21  4 
1  28  22  3 
1  27  23  2 
1  26  24  1 
2  24  26  1 
2  23  27  2 
2  22  28  3 
2  21  29  4 
2  20  30  5 
2  19  31  6 
2  18  32  7 
2  17  33  8 
2  16  34  9 
2  15  35  10 
2  14  36  11 
2  13  37  12 
2  12  38  13 
2  11  39  14 
2  10  40  15 
2  9  41  16 
2  8  42  17 
2  7  43  18 
2  6  44  19 
2  5  45  20 
2  4  46  21 
2  3  47  22 
2  2  48  23 
2  1  49  24 
2  0  50  25 
1  51  0  26 
1  50  1  25 
1  49  2  24 
1  48  3  23 
1  47  4  22 
1  46  5  21 
1  45  6  20 
1  44  7  19 
1  43  8  18 
1  42  9  17 
1  41  10  16 
1  40  11  15 
1  39  12  14 
1  38  13  13 
1  37  14  12 
1  36  15  11 
1  35  16  10 
1  34  17  9 
1  33  18  8 
1  32  19  7 
1  31  20  6 
1  30  21  5 
1  29  22  4 
1  28  23  3 
1  27  24  2 
2  24  27  1 
2  23  28  2 
2  22  29  3 
2  21  30  4 
2  20  31  5 
2  19  32  6 
2  18  33  7 
2  17  34  8 
2  16  35  9 
2  15  36  10 
2  14  37  11 
2  13  38  12 
2  12  39  13 
2  11  40  14 
2  10  41  15 
2  9  42  16 
2  8  43  17 
2  7  44  18 
2  6  45  19 
2  5  46  20 
2  4  47  21 
2  3  48  22 
2  2  49  23 
2  1  50  24 
2  0  51  25 
1  52  0  26 
1  51  1  25 
1  50  2  24 
1  49  3  23 
1  48  4  22 
1  47  5  21 
1  46  6  20 
1  45  7  19 
1  44  8  18 
1  43  9  17 
1  42  10  16 
1  41  11  15 
1  40  12  14 
1  39  13  13 
1  38  14  12 
1  37  15  11 
1  36  16  10 
1  35  17  9 
1  34  18  8 
1  33  19  7 
1  32  20  6 
1  31  21  5 
1  30  22  4 
1  29  23  3 
1  28  24  2 
1  27  25  1 
2  25  27  1 
2  24  28  2 
2  23  29  3 
2  22  30  4 
2  21  31  5 
2  20  32  6 
2  19  33  7 
2  18  34  8 
2  17  35  9 
2  16  36  10 
2  15  37  11 
2  14  38  12 
2  13  39  13 
2  12  40  14 
2  11  41  15 
2  10  42  16 
2  9  43  17 
2  8  44  18 
2  7  45  19 
2  6  46  20 
2  5  47  21 
2  4  48  22 
2  3  49  23 
2  2  50  24 
2  1  51  25 
2  0  52  26 
1  53  0  27 
1  52  1  26 
1  51  2  25 
1  50  3  24 
1  49  4  23 
1  48  5  22 
1  47  6  21 
1  46  7  20 
1  45  8  19 
1  44  9  18 
1  43  10  17 
1  42  11  16 
1  41  12  15 
1  40  13  14 
1  39  14  13 
1  38  15  12 
1  37  16  11 
1  36  17  10 
1  35  18  9 
1  34  19  8 
1  33  20  7 
1  32  21  6 
1  31  22  5 
1  30  23  4 
1  29  24  3 
1  28  25  2 
2  25  28  1 
2  24  29  2 
2  23  30  3 
2  22  31  4 
2  21  32  5 
2  20  33  6 
2  19  34  7 
2  18  35  8 
2  17  36  9 
2  16  37  10 
2  15  38  11 
2  14  39  12 
2  13  40  13 
2  12  41  14 
2  11  42  15 
2  10  43  16 
2  9  44  17 
2  8  45  18 
2  7  46  19 
2  6  47  20 
2  5  48  21 
2  4  49  22 
2  3  50  23 
2  2  51  24 
2  1  52  25 
2  0  53  26 
1  54  0  27 
1  53  1  26 
1  52  2  25 
1  51  3  24 
1  50  4  23 
1  49  5  22 
1  48  6  21 
1  47  7  20 
1  46  8  19 
1  45  9  18 
1  44  10  17 
1  43  11  16 
1  42  12  15 
1  41  13  14 
1  40  14  13 
1  39  15  12 
1  38  16  11 
1  37  17  10 
1  36  18  9 
1  35  19  8 
1  34  20  7 
1  33  21  6 
1  32  22  5 
1  31  23  4 
1  30  24  3 
1  29  25  2 
1  28  26  1 
2  26  28  1 
2  25  29  2 
2  24  30  3 
2  23  31  4 
2  22  32  5 
2  21  33  6 
2  20  34  7 
2  19  35  8 
2  18  36  9 
2  17  37  10 
2  16  38  11 
2  15  39  12 
2  14  40  13 
2  13  41  14 
2  12  42  15 
2  11  43  16 
2  10  44  17 
2  9  45  18 
2  8  46  19 
2  7  47  20 
2  6  48  21 
2  5  49  22 
2  4  50  23 
2  3  51  24 
2  2  52  25 
2  1  53  26 
2  0  54  27 
1  55  0  28 
1  54  1  27 
1  53  2  26 
1  52  3  25 
1  51  4  24 
1  50  5  23 
1  49  6  22 
1  48  7  21 
1  47  8  20 
1  46  9  19 
1  45  10  18 
1  44  11  17 
1  43  12  16 
1  42  13  15 
1  41  14  14 
1  40  15  13 
1  39  16  12 
1  38  17  11 
1  37  18  10 
1  36  19  9 
1  35  20  8 
1  34  21  7 
1  33  22  6 
1  32  23  5 
1  31  24  4 
1  30  25  3 
1  29  26  2 
2  26  29  1 
2  25  30  2 
2  24  31  3 
2  23  32  4 
2  22  33  5 
2  21  34  6 
2  20  35  7 
2  19  36  8 
2  18  37  9 
2  17  38  10 
2  16  39  11 
2  15  40  12 
2  14  41  13 
2  13  42  14 
2  12  43  15 
2  11  44  16 
2  10  45  17 
2  9  46  18 
2  8  47  19 
2  7  48  20 
2  6  49  21 
2  5  50  22 
2  4  51  23 
2  3  52  24 
2  2  53  25 
2  1  54  26 
2  0  55  27 
1  56  0  28 
1  55  1  27 
1  54  2  26 
1  53  3  25 
1  52  4  24 
1  51  5  23 
1  50  6  22 
1  49  7  21 
1  48  8  20 
1  47  9  19 
1  46  10  18 
1  45  11  17 
1  44  12  16 
1  43  13  15 
1  42  14  14 
1  41  15  13 
1  40  16  12 
1  39  17  11 
1  38  18  10 
1  37  19  9 
1  36  20  8 
1  35  21  7 
1  34  22  6 
1  33  23  5 
1  32  24  4 
1  31  25  3 
1  30  26  2 
1  29  27  1 
2  27  29  1 
2  26  30  2 
2  25  31  3 
2  24  32  4 
2  23  33  5 
2  22  34  6 
2  21  35  7 
2  20  36  8 
2  19  37  9 
2  18  38  10 
2  17  39  11 
2  16  40  12 
2  15  41  13 
2  14  42  14 
2  13  43  15 
