(29,0) = 3.194526624350090e-20 
(28,1) = 7.831054466452340e-19 
(27,2) = 9.606724088024599e-18 
(26,3) = 7.862961345335110e-17 
(25,4) = 2.683509760166320e-16 
(24,5) = 7.337176217146710e-16 
(23,6) = 1.536494801790640e-15 
(22,7) = 2.490004409405470e-15 
(21,8) = 3.546768528898580e-15 
(20,9) = 4.515857910725990e-15 
(19,10) = 5.212830424903850e-15 
(18,11) = 6.077913440384570e-15 
(17,12) = 7.174297389090480e-15 
(16,13) = 7.832371351667529e-15 
(15,14) = 8.822401824493369e-15 
(14,15) = 9.234769284854399e-15 
(13,16) = 8.014798650677509e-15 
(12,17) = 7.260273555622390e-15 
(11,18) = 6.113807088573340e-15 
(10,19) = 5.223594601007400e-15 
(9,20) = 4.513624500724190e-15 
(8,21) = 3.538652090555550e-15 
(7,22) = 2.481047956909800e-15 
(6,23) = 1.529452445291020e-15 
(5,24) = 7.297782078316090e-16 
(4,25) = 2.667364476665820e-16 
(3,26) = 7.811176649674599e-17 
(2,27) = 9.538387930584480e-18 
(1,28) = 7.771456946403200e-19 
(0,29) = 3.168705693105750e-20 
(30,0) = 3.930743725339540e-20 
(29,1) = 9.631516528444980e-19 
(28,2) = 1.181131907582470e-17 
(27,3) = 9.665169522158640e-17 
(26,4) = 3.298289665563600e-16 
(25,5) = 9.018512693058310e-16 
(24,6) = 2.057641304088230e-15 
(23,7) = 3.329416688665140e-15 
(22,8) = 4.733313059244520e-15 
(21,9) = 6.011982648000300e-15 
(20,10) = 6.918174434312400e-15 
(19,11) = 8.032678853095670e-15 
(18,12) = 9.427543864501320e-15 
(17,13) = 1.020331992783030e-14 
(16,14) = 1.132449447428870e-14 
(15,15) = 1.288099843944470e-14 
(14,16) = 1.173373515028520e-14 
(13,17) = 1.038142187481470e-14 
(12,18) = 9.513199971949910e-15 
(11,19) = 8.065486677298860e-15 
(10,20) = 6.923792363181140e-15 
(9,21) = 6.003559820175950e-15 
(8,22) = 4.719255122837920e-15 
(7,23) = 3.315671966396930e-15 
(6,24) = 2.047325751390000e-15 
(5,25) = 8.966805063685401e-16 
(4,26) = 3.277300721369170e-16 
(3,27) = 9.598277510313310e-17 
(2,28) = 1.172341606324090e-17 
(1,29) = 9.555096265933950e-19 
(0,30) = 3.897715483195590e-20 
(31,0) = 4.838277066256170e-20 
(30,1) = 1.184884617664590e-18 
(29,2) = 1.452373416740950e-17 
(28,3) = 1.188035615847380e-16 
(27,4) = 4.053207113992650e-16 
(26,5) = 1.108107367968590e-15 
(25,6) = 2.528210081067390e-15 
(24,7) = 4.456518832930830e-15 
(23,8) = 6.324694871290560e-15 
(22,9) = 8.015648255267860e-15 
(21,10) = 9.197738876043050e-15 
(20,11) = 1.063945032326820e-14 
(19,12) = 1.242430787716240e-14 
(18,13) = 1.335111001845770e-14 
(17,14) = 1.463818235421740e-14 
(16,15) = 1.656205067797110e-14 
(15,16) = 1.737715551444610e-14 
(14,17) = 1.500272407863490e-14 
(13,18) = 1.352246231265130e-14 
(12,19) = 1.250393983421400e-14 
(11,20) = 1.066433847551270e-14 
(10,21) = 9.194084153521890e-15 
(9,22) = 7.997365799539280e-15 
(8,23) = 6.301701576107630e-15 
(7,24) = 4.435779890191020e-15 
(6,25) = 2.514436229647670e-15 
(5,26) = 1.101309173514890e-15 
(4,27) = 4.025870791297300e-16 
(3,28) = 1.179375303808750e-16 
(2,29) = 1.441044389278830e-17 
(1,30) = 1.175068884532440e-18 
(0,31) = 4.795969263912780e-20 
(32,0) = 5.957727628807950e-20 
(31,1) = 1.458135532148880e-18 
(30,2) = 1.786309240830270e-17 
(29,3) = 1.460482396549650e-16 
(28,4) = 4.980748551900380e-16 
(27,5) = 1.361263145184710e-15 
(26,6) = 3.105169924502000e-15 
(25,7) = 5.473100255588440e-15 
(24,8) = 8.460357336811190e-15 
(23,9) = 1.070115771049620e-14 
(22,10) = 1.224796570017990e-14 
(21,11) = 1.411983828472150e-14 
(20,12) = 1.641422903220930e-14 
(19,13) = 1.752960192376020e-14 
(18,14) = 1.903594102676010e-14 
(17,15) = 2.120018283883010e-14 
(16,16) = 2.420739376474540e-14 
(15,17) = 2.200293787745700e-14 
(14,18) = 1.938812553214440e-14 
(13,19) = 1.769752064744310e-14 
(12,20) = 1.648618035889050e-14 
(11,21) = 1.413364754466590e-14 
(10,22) = 1.223145458325270e-14 
(9,23) = 1.066936741533090e-14 
(8,24) = 8.425164756924550e-15 
(7,25) = 5.445328488335150e-15 
(6,26) = 3.087058778620700e-15 
(5,27) = 1.352418781852670e-15 
(4,28) = 4.945422356152790e-16 
(3,29) = 1.449342341653070e-16 
(2,30) = 1.771782859124670e-17 
(1,31) = 1.445581621663270e-18 
(0,32) = 5.903731470422771e-20 
(33,0) = 7.339751115987180e-20 
(32,1) = 1.795169816981650e-18 
(31,2) = 2.197800679508410e-17 
(30,3) = 1.795874069441800e-16 
(29,4) = 6.121427488649550e-16 
(28,5) = 1.672265432610120e-15 
(27,6) = 3.813212106008240e-15 
(26,7) = 6.719302310696720e-15 
(25,8) = 1.038487784452790e-14 
(24,9) = 1.430452013779260e-14 
(23,10) = 1.633523786676180e-14 
(22,11) = 1.877546989826690e-14 
(21,12) = 2.173974733707230e-14 
(20,13) = 2.309249590926290e-14 
(19,14) = 2.488090458379280e-14 
(18,15) = 2.734868778680430e-14 
(17,16) = 3.103079414425130e-14 
(16,17) = 3.261163722182420e-14 
(15,18) = 2.806031067482020e-14 
(14,19) = 2.521589979273090e-14 
(13,20) = 2.324691554265270e-14 
(12,21) = 2.179442914208740e-14 
(11,22) = 1.877015373882590e-14 
(10,23) = 1.629875818547430e-14 
(9,24) = 1.425266542516610e-14 
(8,25) = 1.033639088576710e-14 
(7,26) = 6.682179259354580e-15 
(6,27) = 3.789385945826030e-15 
(5,28) = 1.660744945249460e-15 
(4,29) = 6.075709655844770e-16 
(3,30) = 1.781519169038540e-16 
(2,31) = 2.179147441064020e-17 
(1,32) = 1.779093952693410e-18 
(0,33) = 7.270767576545191e-20 
(34,0) = 9.047034486382090e-20 
(33,1) = 2.211150863352670e-18 
(32,2) = 2.705199314111060e-17 
(31,3) = 2.209027107041440e-16 
(30,4) = 7.525147903149210e-16 
(29,5) = 2.054574775359460e-15 
(28,6) = 4.682630898834890e-15 
(27,7) = 8.247810677090971e-15 
(26,8) = 1.274260139831200e-14 
(25,9) = 1.754677001432910e-14 
(24,10) = 2.181586030245740e-14 
(23,11) = 2.500870293942820e-14 
(22,12) = 2.885563530381550e-14 
(21,13) = 3.050681589335000e-14 
(20,14) = 3.264877440626380e-14 
(19,15) = 3.551902377180200e-14 
(18,16) = 3.963366038563980e-14 
(17,17) = 4.536566144688860e-14 
(16,18) = 4.117816766836800e-14 
(15,19) = 3.619946052418390e-14 
(14,20) = 3.297303743661290e-14 
(13,21) = 3.064481573188000e-14 
(12,22) = 2.888741479359830e-14 
(11,23) = 2.497757186981830e-14 
(10,24) = 2.175228836311470e-14 
(9,25) = 1.747420473849130e-14 
(8,26) = 1.267745890751220e-14 
(7,27) = 8.198931534044000e-15 
(6,28) = 4.651614454225690e-15 
(5,29) = 2.039682488110080e-15 
(4,30) = 7.466329506420500e-16 
(3,31) = 2.190623181651130e-16 
(2,32) = 2.681346548814700e-17 
(1,33) = 2.190639105018250e-18 
(0,34) = 8.959183760472970e-20 
(35,0) = 1.115780988160240e-19 
(34,1) = 2.725001881828430e-18 
(33,2) = 3.331406350634920e-17 
(32,3) = 2.718434012080330e-16 
(31,4) = 9.254161882451320e-16 
(30,5) = 2.524981789692840e-15 
(29,6) = 5.751219763613770e-15 
(28,7) = 1.012433937904390e-14 
(27,8) = 1.563373896204920e-14 
(26,9) = 2.151774940306980e-14 
